2006,56,49,West Virginia,0.3281,0.3375,0.3235,1439052,0.0065,5733,7668,1416,10983,,1401490,459884,473014,,,

2006,25,50,Wisconsin,0.5319,0.5371,0.5078,4240696,0.0293,23431,55806,15907,67241,,4064432,2161700,2183155,,,

2006,68,51,Wyoming,0.5114,0.5176,0.4942,400187,0.0197,2114,5225,609,5336,,379127,193892,196217,,,

2004,0,0,United States,0.6010,0.6071,0.5539,220336019,0.0816,1490169,2387283,474632,3158443,3862836,203483455,122294978,123535883,59028444,62040610,0.5124

2004,41,1,Alabama,0.5720,0.5741,0.5523,3427542,0.0190,26521,36795,7745,52664,,3292608,1883415,1890317,693933,1176394,0.6290

2004,81,2,Alaska,0.6914,0.6956,0.6518,476378,0.0401,4515,5547,951,8240,,452124,312598,314502,111025,190889,0.6323

2004,61,3,Arizona,0.5414,0.5483,0.4703,4215706,0.1146,31631,69343,5671,71974,,3717055,2012585,2038069,893524,1104294,0.5528

2004,42,4,Arkansas,0.5357,0.5437,0.5098,2072986,0.0276,13477,29128,14844,42885,,1969208,1054945,1070573,469953,572898,0.5494

2004,71,5,California,0.5878,0.5957,0.4709,26246548,0.1885,166053,0,110261,276314,,21132533,12421852,12589367,6745485,5509826,0.4496

2004,62,6,Colorado,0.6670,0.6728,0.6120,3443164,0.0747,19756,0,7383,27139,,3192647,2129630,2148036,1001732,1101255,0.5237

2004,1,7,Connecticut,0.6498,0.6617,0.5969,2652587,0.0729,20018,0,2552,22570,,2429634,1578769,1607808,857488,693826,0.4473

2004,11,8,Delaware,0.6416,0.6453,0.5941,635370,0.0472,6973,18725,539,16875,,584817,375190,377407,200152,171660,0.4617

2004,55,9,District of Columbia,0.5430,0.5490,0.4889,458758,0.0995,0,0,0,0,,419142,227586,230105,202970,21256,0.0948

2004,43,10,Florida,0.6442,0.6468,0.5615,13643828,0.1115,84733,281170,4888,230206,,11811921,7609810,7640319,3583544,3964522,0.5252

2004,44,11,Georgia,0.5617,0.5643,0.4998,6499325,0.0677,48625,419350,23344,281644,,5878186,3301875,3317336,1366149,1914254,0.5835

2004,82,12,Hawaii,0.4823,0.4853,0.4412,982882,0.0792,5946,0,0,5946,,889540,429013,431662,231708,194191,0.4560

2004,63,13,Idaho,0.6324,0.6477,0.5873,1016255,0.0410,6312,44580,2370,30972,,946160,598376,612786,181098,409235,0.6932

2004,21,14,Illinois,0.6150,0.6238,0.5568,9391420,0.0899,44379,0,0,44379,,8576696,5274322,5350493,2891550,2345946,0.4479

2004,22,15,Indiana,0.5479,0.5577,0.5302,4660157,0.0273,23760,0,0,23760,,4504260,2468002,2512142,969011,1479438,0.6042

2004,31,16,Iowa,0.6988,0.7058,0.6736,2239979,0.0257,8611,22832,3317,23344,,2156389,1506908,1521966,741898,751957,0.5034

2004,32,17,Kansas,0.6158,0.6290,0.5832,2032763,0.0428,9152,14309,4525,20832,,1928764,1187756,1213108,434993,736456,0.6287

2004,51,18,Kentucky,0.5873,0.5942,0.5693,3157464,0.0173,17763,33286,8006,42412,,3057741,1795860,1816867,712733,1069439,0.6001

2004,45,19,Louisiana,0.6105,0.6147,0.5849,3379937,0.0177,36745,38470,24387,80367,,3182762,1943106,1956590,820299,1102169,0.5733

2004,2,20,Maine,0.7380,0.7487,0.7262,1022043,0.0159,0,0,0,0,,1003792,740752,751519,396842,330201,0.4542

2004,52,21,Maryland,0.6285,0.6309,0.5720,4179376,0.0716,23727,76676,14351,76416,,3797264,2386705,2395791,1334493,1024703,0.4343

2004,3,22,Massachusetts,0.6424,0.6457,0.5872,4935787,0.0838,10365,0,0,10365,,4533859,2912388,2927455,1803800,1071109,0.3726

2004,23,23,Michigan,0.6663,0.6713,0.6390,7508568,0.0345,48591,0,0,48591,,7263024,4839252,4875692,2479183,2313746,0.4827

2004,33,24,Minnesota,0.7837,0.7877,0.7387,3819020,0.0392,8613,114226,3872,69598,,3609185,2828387,2842912,1445014,1346695,0.4824

2004,46,25,Mississippi,0.5570,,0.5419,2133681,0.0115,20429,21324,1979,33070,,2068766,1152365,,458094,684981,0.5992

2004,34,26,Missouri,0.6533,0.6612,0.6294,4339414,0.0193,30775,53832,17400,75091,,4180960,2731364,2764635,1259171,1455713,0.5362

2004,64,27,Montana,0.6443,0.6524,0.6344,711858,0.0100,3800,0,0,3800,,699114,450445,456096,173710,266063,0.6050

2004,35,28,Nebraska,0.6293,0.6412,0.5977,1305430,0.0397,4042,17994,805,13844,,1236522,778186,792906,254328,512814,0.6685

2004,65,29,Nevada,0.5525,0.5538,0.4730,1776962,0.1320,10971,12521,3610,20842,,1501437,829587,831563,397190,418690,0.5132

2004,4,30,New Hampshire,0.7086,0.7148,0.6844,984422,0.0317,2441,0,0,2441,,956422,677738,683672,340511,331237,0.4931

2004,12,31,New Jersey,0.6377,0.6424,0.5521,6513394,0.1169,28107,143315,14180,113945,,5663201,3611691,3638153,1911430,1670003,0.4663

2004,66,32,New Mexico,0.5896,0.6044,0.5386,1411419,0.0738,6341,17725,2676,17880,,1282767,756304,775301,370942,376930,0.5040

2004,13,33,New York,0.5802,0.5847,0.5025,14598898,0.1259,64596,0,54524,119120,,12738056,7391249,7448266,4314280,2962567,0.4071

2004,47,34,North Carolina,0.5781,0.5866,0.5394,6505150,0.0526,34917,111537,2882,93568,,6055771,3501007,3552449,1525849,1961166,0.5624

2004,36,35,North Dakota,0.6481,0.6547,0.6382,496479,0.0127,1266,0,0,1266,,482722,312833,316049,111052,196651,0.6391

2004,24,36,Ohio,0.6678,0.6790,0.6511,8624277,0.0198,44770,0,0,44770,,8427696,5627908,5722443,2741167,2859768,0.5106

2004,53,37,Oklahoma,0.5830,,0.5535,2649994,0.0343,24767,28435,4329,43314,,2510823,1463758,,503966,959792,0.6557

2004,72,38,Oregon,0.7201,0.7259,0.6676,2736472,0.0680,13219,0,0,13219,,2550887,1836782,1851671,943163,866831,0.4789

2004,14,39,Pennsylvania,0.6256,,0.6062,9554349,0.0267,40692,0,0,40692,,9221962,5769590,,2938095,2793847,0.4874

2004,5,40,Rhode Island,0.5852,0.5893,0.5286,827513,0.0759,3701,26085,368,17112,,747046,437134,440228,259765,169046,0.3942

2004,48,41,South Carolina,0.5295,0.5325,0.5074,3198733,0.0274,24173,38856,2217,45818,,3055098,1617730,1626720,661699,937974,0.5864

2004,37,42,South Dakota,0.6821,0.6939,0.6689,576472,0.0139,3101,0,0,3101,,569161,388215,394930,149244,232584,0.6091

2004,54,43,Tennessee,0.5631,0.5676,0.5411,4496929,0.0262,25834,47392,8410,57940,,4328446,2437319,2456610,1036477,1384375,0.5719

2004,49,44,Texas,0.5372,,0.4542,16284659,0.1247,169110,428773,102072,485569,,13796256,7410765,,2832704,4526917,0.6151

2004,67,45,Utah,0.5893,0.5983,0.5475,1664066,0.0676,5802,0,0,5802,,1574463,927844,942010,241199,663742,0.7335

2004,6,46,Vermont,0.6634,0.6675,0.6496,480053,0.0209,0,0,0,0,,470754,312309,314220,184067,121180,0.3970

2004,40,47,Virginia,0.6061,0.6108,0.5622,5699175,0.0616,35472,43470,4392,61599,,5277156,3198367,3223156,1454742,1716959,0.5413

2004,73,48,Washington,0.6691,0.6748,0.6081,4683829,0.0744,16559,125222,120,79290,,4272914,2859084,2883499,1510201,1304894,0.4635

2004,56,49,West Virginia,0.5413,0.5511,0.5342,1425689,0.0062,4980,6977,1216,9685,,1396545,755887,769645,326541,423778,0.5648

2004,25,50,Wisconsin,0.7480,0.7528,0.7165,4172068,0.0267,22905,54970,13883,64273,,4006948,2997007,3016288,1489504,1478120,0.4981

2004,68,51,Wyoming,0.6565,0.6629,0.6375,386796,0.0167,1923,4418,563,4695,,370785,243428,245789,70776,167629,0.7031

2002,0,0,United States,0.3951,0.4048,0.3629,215461549,0.0801,1456927,2451708,485282,3168063,3308145,198381939,78381943,80295249,,,

2002,41,1,Alabama,0.4153,,0.4042,3371451,0.0177,28440,39713,5309,53606,,3285643,1364602,,,,

2002,81,2,Alaska,0.5417,0.5449,0.5096,457154,0.0382,4431,5229,900,7946,,427337,231484,232852,,,

2002,61,3,Arizona,0.3586,0.3672,0.3069,3998148,0.1109,30741,66485,4587,68571,,3419481,1226111,1255615,,,

2002,42,4,Arkansas,0.4128,0.4172,0.3967,2031787,0.0259,12378,27377,12128,38195,,1951568,805696,814176,,,

2002,71,5,California,0.3606,0.3733,0.2901,25622609,0.1884,163361,0,113185,276546,,20733192,7476351,7738821,,,

2002,62,6,Colorado,0.4633,0.4659,0.4204,3362098,0.0722,19085,0,6215,25300,,3056465,1416093,1424029,,,

2002,1,7,Connecticut,0.4230,0.4511,0.3890,2617814,0.0705,20525,0,2186,22711,,2418037,1022942,1090756,,,

2002,11,8,Delaware,0.4112,,0.3787,612919,0.0445,6879,20201,551,17531,,564938,232314,,,,

2002,55,9,District of Columbia,0.3015,,0.2712,458631,0.1002,0,0,0,0,,412062,124228,,,,

2002,43,10,Florida,0.4556,0.4595,0.3947,13005435,0.1091,80352,291315,5223,231233,,11194391,5100581,5143674,,,

2002,44,11,Georgia,0.3544,,0.3217,6287215,0.0649,47004,367349,20822,251501,,5731983,2031604,,,,

2002,82,12,Hawaii,0.4377,0.4415,0.4020,950520,0.0797,5635,0,0,5635,,872992,382110,385462,,,

2002,63,13,Idaho,0.4466,0.4521,0.4204,970916,0.0401,5825,31361,1961,23467,,921256,411477,416533,,,

2002,21,14,Illinois,0.4143,0.4276,0.3775,9302571,0.0889,43186,0,0,43186,,8540965,3538883,3651808,,,

2002,22,15,Indiana,0.3385,,0.3329,4587747,0.0258,22576,0,0,22576,,4494191,1521353,,,,

2002,31,16,Iowa,0.4788,0.4868,0.4570,2214936,0.0249,8395,19970,2787,21167,,2136683,1023075,1040201,,,

2002,32,17,Kansas,0.4405,0.4491,0.4141,2007407,0.0414,9009,15217,3990,20608,,1897261,835692,851966,,,

2002,51,18,Kentucky,0.3716,,0.3641,3100972,0.0166,16377,24480,5968,34585,,3044267,1131313,,,,

2002,45,19,Louisiana,0.3940,0.4006,0.3778,3312330,0.0173,36091,36257,23049,77269,,3163663,1246333,1267225,,,

2002,2,20,Maine,0.5077,,0.5007,1001796,0.0157,0,0,0,0,,995056,505190,,,,

2002,52,21,Maryland,0.4634,0.4680,0.4162,4082694,0.0690,24186,81982,13271,78448,,3678346,1704560,1721626,,,

2002,3,22,Massachusetts,0.4921,0.4980,0.4440,4919958,0.0824,10511,0,0,10511,,4458820,2194189,2220301,,,

2002,23,23,Michigan,0.4445,0.4505,0.4235,7445335,0.0340,49524,0,0,49524,,7147888,3177565,3219864,,,

2002,33,24,Minnesota,0.6409,,0.5965,3745577,0.0383,7612,122692,3577,72535,,3518184,2254639,,,,

2002,46,25,Mississippi,0.3007,,0.2917,2099698,0.0111,20542,16633,1816,30675,,2047426,615609,,,,

2002,34,26,Missouri,0.4561,,0.4394,4262146,0.0189,30649,54584,13533,71474,,4116889,1877620,,,,

2002,64,27,Montana,0.4840,0.4971,0.4767,690652,0.0097,3440,0,0,3440,,684572,331321,340272,,,

2002,35,28,Nebraska,0.3993,,0.3730,1285024,0.0379,4103,16468,574,12911,,1204512,480991,,,,

2002,65,29,Nevada,0.3624,0.3684,0.3110,1640679,0.1273,10527,12290,3971,20643,,1391100,504079,512433,,,

2002,4,30,New Hampshire,0.4806,0.4870,0.4601,960401,0.0302,2483,0,0,2483,,930362,447135,453078,,,

2002,12,31,New Jersey,0.3807,0.3894,0.3263,6448445,0.1146,28213,134290,12576,107934,,5549726,2112604,2161105,,,

2002,66,32,New Mexico,0.3858,0.4002,0.3567,1360130,0.0705,6173,16287,1962,16279,,1255086,484229,502230,,,

2002,13,33,New York,0.3611,0.3700,0.3138,14504792,0.1264,65914,0,55990,121904,,12679865,4579078,4690968,,,

2002,47,34,North Carolina,0.3967,,0.3717,6314679,0.0502,33334,112900,2805,92589,,5876705,2331181,,,,

2002,36,35,North Dakota,0.4851,0.4981,0.4759,486797,0.0124,1168,0,0,1168,,476251,231030,237224,,,

2002,24,36,Ohio,0.3880,0.4033,0.3759,8556557,0.0191,45831,0,0,45831,,8322521,3228992,3356285,,,

2002,53,37,Oklahoma,0.4121,,0.3956,2610016,0.0327,23004,29881,3573,41518,,2513143,1035620,,,,

2002,72,38,Oregon,0.5078,0.5184,0.4725,2674581,0.0665,12422,0,0,12422,,2495739,1267221,1293756,,,

2002,14,39,Pennsylvania,0.3878,,0.3734,9454338,0.0257,40545,0,0,40545,,9143001,3545431,,,,

2002,5,40,Rhode Island,0.4474,0.4544,0.4014,819310,0.0738,3569,25914,384,16910,,741776,331834,337027,,,

2002,48,41,South Carolina,0.3695,,0.3557,3100548,0.0257,24247,41574,3491,48525,,2982810,1102010,,,,

2002,37,42,South Dakota,0.6068,0.6121,0.5971,564305,0.0134,3059,0,0,3059,,556154,337497,340407,,,

2002,54,43,Tennessee,0.3961,,0.3727,4393757,0.0247,25409,42712,7949,54714,,4151834,1644741,,,,

2002,49,44,Texas,0.3425,0.3453,0.2878,15718593,0.1213,164222,434486,103068,484533,,13181016,4514012,4552059,,,

2002,67,45,Utah,0.3703,0.3777,0.3504,1601707,0.0654,5594,0,0,5594,,1504529,557153,568290,,,

2002,6,46,Vermont,0.4882,0.4943,0.4811,472402,0.0207,0,0,0,0,,471403,230161,232993,,,

2002,40,47,Virginia,0.2899,0.3234,0.2692,5536511,0.0597,34733,40359,4530,59443,,5138270,1489422,1661915,,,

2002,73,48,Washington,0.4179,0.4346,0.3792,4553733,0.0725,16284,171603,95,102181,,4162032,1739116,1808720,,,

2002,56,49,West Virginia,0.3120,0.3148,0.3085,1413580,0.0060,4703,6430,999,8917,,1398124,436183,440156,,,

2002,25,50,Wisconsin,0.4543,,0.4317,4094028,0.0260,22366,54614,11088,60761,,3908088,1775349,,,,

2002,68,51,Wyoming,0.5006,0.5075,0.4917,376121,0.0162,1809,4596,570,4677,,370488,185459,188028,,,

2000,0,0,United States,0.5422,0.5526,0.5001,210623408,0.0770,1377013,2339388,536039,3082746,2937000,194331436,105375486,107390107,50999897,50456002,0.4973

2000,41,1,Alabama,0.5160,,0.5010,3334576,0.0152,26225,40178,5484,51798,,3241682,1672551,,692611,941173,0.5761

2000,81,2,Alaska,0.6813,0.6868,0.6502,440296,0.0344,4173,4779,525,7088,,419111,285560,287825,79004,167398,0.6794

2000,61,3,Arizona,0.4563,0.4645,0.4018,3816498,0.1034,26510,59810,3474,59889,,3357701,1532016,1559520,685341,781652,0.5328

2000,42,4,Arkansas,0.4786,,0.4603,2001774,0.0225,11915,28409,8659,34779,,1925961,921781,,422768,472940,0.5280

2000,71,5,California,0.5571,0.5661,0.4408,24867252,0.1882,163001,0,117647,280648,,19685258,10965849,11142843,5861203,4567429,0.4380

2000,62,6,Colorado,0.5754,,0.5369,3246521,0.0673,16833,0,5500,22333,,3026316,1741368,,738227,883748,0.5449

2000,1,7,Connecticut,0.6190,0.6252,0.5662,2575243,0.0658,18355,47636,1868,44041,,2357687,1459525,1474103,816015,561094,0.4074

2000,11,8,Delaware,0.5903,,0.5492,594256,0.0390,6921,20052,579,17526,,554863,327529,,180068,137288,0.4326

2000,55,9,District of Columbia,0.4832,,0.4395,458301,0.1015,7456,0,0,7456,,416696,201355,,171923,18073,0.0951

2000,43,10,Florida,0.5590,0.5755,0.4792,12475387,0.1042,71319,296139,5982,225371,,10667193,5963110,6138765,2912253,2912790,0.5000

2000,44,11,Georgia,0.4580,0.4761,0.4243,6087332,0.0592,44232,321407,21556,226492,,5639668,2583208,2684951,1116230,1419720,0.5598

2000,82,12,Hawaii,0.4419,0.4457,0.3992,923737,0.0809,5053,0,0,5053,,832642,367951,371113,205286,137845,0.4017

2000,63,13,Idaho,0.5717,0.5888,0.5354,935443,0.0382,5535,35103,1409,24496,,877406,501615,516647,138637,336937,0.7085

2000,21,14,Illinois,0.5624,0.5849,0.5144,9208908,0.0870,45281,0,0,45281,,8432600,4742123,4932192,2589026,2019421,0.4382

2000,22,15,Indiana,0.4932,0.5076,0.4826,4527523,0.0228,20125,0,0,20125,,4424909,2182295,2246003,901980,1245836,0.5800

2000,31,16,Iowa,0.6316,,0.5963,2199529,0.0235,7955,21147,2763,21292,,2082950,1315563,,638517,634373,0.4984

2000,32,17,Kansas,0.5561,0.5668,0.5396,1983933,0.0385,8344,0,3829,12173,,1927950,1072216,1092716,399276,622332,0.6092

2000,51,18,Kentucky,0.5224,0.5305,0.5041,3059582,0.0151,14919,19620,4614,29343,,2955628,1544107,1568058,638898,872492,0.5773

2000,45,19,Louisiana,0.5641,0.5674,0.5419,3260060,0.0164,35207,35854,22860,75994,,3130267,1765656,1776133,792344,927871,0.5394

2000,2,20,Maine,0.6725,,0.6636,979314,0.0151,0,0,0,0,,969292,651817,,319951,286616,0.4725

2000,52,21,Maryland,0.5550,0.5580,0.5096,3972224,0.0638,23538,81523,13666,77966,,3649631,2025480,2036455,1145782,813797,0.4153

2000,3,22,Massachusetts,0.5988,0.6057,0.5537,4870470,0.0796,0,0,0,0,,4517052,2704984,2736006,1616487,878502,0.3521

2000,23,23,Michigan,0.5986,0.6052,0.5730,7370524,0.0330,47718,0,0,47718,,7070702,4232501,4279299,2170418,1953139,0.4737

2000,33,24,Minnesota,0.6955,0.7011,0.6640,3662005,0.0367,6238,115906,3072,67263,,3506432,2438657,2458303,1168266,1109659,0.4871

2000,46,25,Mississippi,0.4910,,0.4775,2076861,0.0103,20241,15118,1596,29396,,2024650,994184,,404614,572844,0.5861

2000,34,26,Missouri,0.5824,,0.5622,4190073,0.0181,27382,53299,12563,66595,,4052255,2359892,,1111138,1189924,0.5171

2000,64,27,Montana,0.6157,0.6261,0.6056,676065,0.0092,3105,0,0,3105,,667525,410986,417916,137126,240178,0.6366

2000,35,28,Nebraska,0.5693,0.5777,0.5495,1266496,0.0343,3895,21483,476,15113,,1224178,696983,707223,231780,433862,0.6518

2000,65,29,Nevada,0.4524,0.4557,0.4021,1523209,0.1178,10063,12189,4056,20214,,1346116,608970,613360,279978,301575,0.5186

2000,4,30,New Hampshire,0.6390,0.6497,0.6068,934176,0.0273,2257,0,0,2257,,890622,569081,578656,266348,273559,0.5067

2000,12,31,New Jersey,0.5690,0.5879,0.5012,6356954,0.1100,29784,130610,11709,106798,,5601788,3187226,3293378,1788850,1284173,0.4179

2000,66,32,New Mexico,0.4851,0.4988,0.4537,1318129,0.0638,5342,10461,1670,12243,,1234088,598605,615607,286783,286417,0.4997

2000,13,33,New York,0.5510,0.5622,0.4752,14344348,0.1274,70198,0,57858,128056,,12380208,6821999,6960215,4107697,2403374,0.3691

2000,47,34,North Carolina,0.5068,0.5250,0.4752,6143214,0.0455,31532,105949,3352,87859,,5744241,2911262,3015964,1257692,1631163,0.5646

2000,36,35,North Dakota,0.6031,0.6114,0.5967,482078,0.0117,1076,0,0,1076,,477968,288256,292249,95284,174852,0.6473

2000,24,36,Ohio,0.5672,0.5781,0.5536,8487355,0.0177,45833,0,0,45833,,8295592,4705457,4795989,2186190,2351209,0.5182

2000,53,37,Oklahoma,0.4986,,0.4797,2568304,0.0295,23181,30969,1825,40491,,2475220,1234229,,474276,744337,0.6108

2000,72,38,Oregon,0.6488,0.6595,0.5911,2595354,0.0635,10580,0,0,10580,,2364402,1533968,1559215,720342,713577,0.4976

2000,14,39,Pennsylvania,0.5406,,0.5233,9375146,0.0236,36847,0,0,36847,,9086897,4912185,,2485967,2281127,0.4785

2000,5,40,Rhode Island,0.5422,0.5466,0.5066,804417,0.0695,3286,20922,331,14078,,753877,408783,412074,249508,130555,0.3435

2000,48,41,South Carolina,0.4696,0.4869,0.4571,3025380,0.0222,21778,44632,4378,48472,,2944326,1382717,1433533,565561,785937,0.5815

2000,37,42,South Dakota,0.5766,0.5873,0.5687,554875,0.0122,2616,0,0,2616,,548498,316269,322159,118804,190700,0.6161

2000,54,43,Tennessee,0.4987,0.5045,0.4806,4316391,0.0218,22166,40682,8093,50600,,4162996,2076181,2100241,981720,1061949,0.5196

2000,49,44,Texas,0.4916,0.4916,0.4235,15138468,0.1143,166719,441848,111719,499362,,13033081,6407037,6407637,2433746,3799639,0.6096

2000,67,45,Utah,0.5384,0.5480,0.5033,1534950,0.0612,5632,0,0,5632,,1431668,770754,784582,203053,515096,0.7173

2000,6,46,Vermont,0.6410,0.6471,0.6313,463503,0.0202,0,0,0,0,,459174,294308,297146,149022,119775,0.4456

2000,40,47,Virginia,0.5404,0.5503,0.5086,5389008,0.0558,30168,33955,5148,52294,,5069265,2739447,2789808,1217290,1437490,0.5415

2000,73,48,Washington,0.6070,0.6142,0.5620,4419907,0.0688,14915,154466,160,92308,,4098044,2487433,2517028,1247652,1108864,0.4706

2000,56,49,West Virginia,0.4662,,0.4608,1405021,0.0057,3856,6216,1112,8076,,1390365,648124,,295497,336475,0.5324

2000,25,50,Wisconsin,0.6764,,0.6451,4016401,0.0245,20612,53242,9923,57156,,3842044,2598607,,1242987,1237279,0.4988

2000,68,51,Wyoming,0.5919,0.6140,0.5818,366639,0.0151,1680,4115,514,4252,,361078,213726,221685,60481,147947,0.7098

1998,0,0,United States,0.3809,0.3930,0.3533,205313182,0.0726,1285469,2236975,515924,2919881,2937000,190419570,72537000,74825832,,,

1998,41,1,Alabama,0.4116,,0.4001,3293917,0.0133,22676,40379,5221,48087,,3202052,1317842,,,,

1998,81,2,Alaska,0.5463,0.5557,0.5201,429317,0.0323,4097,4274,478,6712,,408758,223300,227156,,,

1998,61,3,Arizona,0.3148,0.3209,0.2804,3628841,0.0941,25311,51329,3742,54718,,3232815,1017616,1037550,,,

1998,42,4,Arkansas,0.3751,,0.3617,1951741,0.0193,10638,28698,6979,31966,,1882181,706011,,,,

1998,71,5,California,0.4351,0.4473,0.3495,23980067,0.1854,161904,0,108424,270328,,19264556,8381871,8617649,,,

1998,62,6,Colorado,0.4608,,0.4302,3085075,0.0602,14312,0,5204,19516,,2879973,1327235,,,,

1998,1,7,Connecticut,0.4270,0.4368,0.3928,2544417,0.0617,17605,55000,1396,46501,,2340956,999537,1022453,,,

1998,11,8,Delaware,0.3338,,0.3130,576849,0.0343,5558,20030,572,16145,,540896,180527,,,,

1998,55,9,District of Columbia,0.3402,0.3453,0.2993,452668,0.0984,9829,0,0,9829,,398318,135501,137523,,,

1998,43,10,Florida,0.3744,0.3843,0.3304,12001902,0.0996,67224,283965,6487,215694,,10590870,3965751,4070262,,,

1998,44,11,Georgia,0.3366,0.3459,0.3076,5828114,0.0519,39262,278669,20482,199079,,5326337,1792880,1842145,,,

1998,82,12,Hawaii,0.4897,0.4957,0.4475,910645,0.0808,4924,0,0,4924,,832172,407556,412520,,,

1998,63,13,Idaho,0.4518,0.4582,0.4253,896422,0.0352,4083,31172,1309,20978,,843914,381248,386720,,,

1998,21,14,Illinois,0.4097,0.4274,0.3742,9070725,0.0818,43051,0,0,43051,,8285614,3394521,3541379,,,

1998,22,15,Indiana,0.3653,0.3722,0.3564,4457578,0.0201,19197,0,0,19197,,4348730,1588617,1618689,,,

1998,31,16,Iowa,0.4528,0.4607,0.4393,2176940,0.0211,7394,18447,2194,18812,,2112132,956415,973032,,,

1998,32,17,Kansas,0.3882,0.3968,0.3719,1955236,0.0346,8183,0,6025,14208,,1873438,727236,743288,,,

1998,51,18,Kentucky,0.3908,0.4146,0.3819,2999287,0.0134,14987,17594,4508,28292,,2930780,1145414,1215053,,,

1998,45,19,Louisiana,0.3129,0.3197,0.3013,3216121,0.0158,32228,33028,18759,67501,,3097660,969165,990243,,,

1998,2,20,Maine,0.5159,,0.5082,957916,0.0150,0,0,0,0,,943577,486808,,,,

1998,52,21,Maryland,0.4301,0.4360,0.3960,3879108,0.0595,22572,78051,15528,77126,,3571087,1535978,1556994,,,

1998,3,22,Massachusetts,0.4296,0.4368,0.3970,4793966,0.0757,0,0,0,0,,4430939,1903336,1935277,,,

1998,23,23,Michigan,0.4335,0.4487,0.4174,7276123,0.0309,45879,0,0,45879,,7005306,3036886,3143432,,,

1998,33,24,Minnesota,0.6192,0.6232,0.5884,3555108,0.0332,5572,100818,2995,58976,,3378089,2091766,2105343,,,

1998,46,25,Mississippi,0.2760,,0.2702,2038324,0.0094,16678,11530,1489,23932,,1995283,550694,,,,

1998,34,26,Missouri,0.3964,,0.3840,4106478,0.0166,24974,49992,10366,60336,,3978146,1576857,,,,

1998,64,27,Montana,0.5070,0.5179,0.5004,662582,0.0088,2734,0,0,2734,,653998,331551,338733,,,

1998,35,28,Nebraska,0.4551,0.4856,0.4370,1247656,0.0298,3676,16527,624,12564,,1197953,545238,581775,,,

1998,65,29,Nevada,0.3533,0.3568,0.3106,1402851,0.1066,9651,12561,4055,19987,,1233386,435790,440042,,,

1998,4,30,New Hampshire,0.3630,0.3763,0.3530,903630,0.0254,2169,0,0,2169,,878508,318940,330555,,,

1998,12,31,New Jersey,0.3293,0.3441,0.2896,6261197,0.1033,31121,129377,13218,109028,,5505229,1813094,1894496,,,

1998,66,32,New Mexico,0.4158,0.4314,0.3878,1286104,0.0582,4985,10397,1773,11957,,1199320,498703,517355,,,

1998,13,33,New York,0.3861,0.4069,0.3349,14139223,0.1235,70001,0,59548,129549,,12263356,4735236,4989877,,,

1998,47,34,North Carolina,0.3578,,0.3383,5948653,0.0393,31961,105227,5806,90381,,5624292,2012143,,,,

1998,36,35,North Dakota,0.4486,0.4575,0.4428,481790,0.0109,915,0,0,915,,475629,213358,217584,,,

1998,24,36,Ohio,0.4133,0.4291,0.4041,8424249,0.0164,48450,0,0,48450,,8237516,3404351,3534782,,,

1998,53,37,Oklahoma,0.3617,,0.3469,2518285,0.0263,20892,29093,1532,36971,,2415036,873585,,,,

1998,72,38,Oregon,0.4715,0.4895,0.4424,2526500,0.0583,8927,0,0,8927,,2370381,1117747,1160400,,,

1998,14,39,Pennsylvania,0.3333,,0.3248,9314795,0.0217,36377,0,0,36377,,9075961,3025152,,,,

1998,5,40,Rhode Island,0.4234,0.4281,0.3875,790726,0.0665,3445,21049,432,14402,,723772,306445,309835,,,

1998,48,41,South Carolina,0.3813,0.3867,0.3675,2931120,0.0193,21764,46482,4404,49409,,2825173,1077135,1092430,,,

1998,37,42,South Dakota,0.4902,0.4981,0.4826,543074,0.0109,2422,0,0,2422,,534711,262111,266355,,,

1998,54,43,Tennessee,0.2385,0.2507,0.2315,4217608,0.0190,17738,38924,7605,44805,,4092745,976236,1026017,,,

1998,49,44,Texas,0.2993,,0.2577,14504988,0.1061,144510,443688,109820,476174,,12490423,3738078,,,,

1998,67,45,Utah,0.3581,0.3665,0.3373,1467078,0.0550,4453,0,0,4453,,1381989,494909,506553,,,

1998,6,46,Vermont,0.4904,0.5045,0.4809,453574,0.0194,0,0,0,0,,444772,218120,224382,,,

1998,40,47,Virginia,0.2344,,0.2200,5222121,0.0516,30276,30576,6700,52264,,4900523,1148861,,,,

1998,73,48,Washington,0.4840,0.4934,0.4430,4294765,0.0637,14161,152140,375,90606,,3930400,1902482,1939421,,,

1998,56,49,West Virginia,0.2530,0.2918,0.2503,1403549,0.0055,3478,6511,975,7709,,1388176,351277,405139,,,

1998,25,50,Wisconsin,0.4632,,0.4463,3945060,0.0224,18613,54232,9282,55011,,3801514,1760836,,,,

1998,68,51,Wyoming,0.4995,0.5095,0.4870,359119,0.0141,1571,3825,448,3932,,350136,174888,178401,,,

